,ts_code,symbol,name,area,industry,list_date
3045,600310.SH,600310.SH#E,桂东电力,广西,水力发电,20010228
3046,600312.SH,600312.SH#E,平高电气,河南,电气设备,20010221
3047,600313.SH,600313.SH#E,农发种业,北京,种植业,20010119
3048,600315.SH,600315.SH#E,上海家化,上海,日用化工,20010315
3049,600316.SH,600316.SH#E,洪都航空,江西,航空,20001215
3050,600318.SH,600318.SH#E,新力金融,安徽,多元金融,20001208
3051,600319.SH,600319.SH#E,亚星化学,山东,化工原料,20010326
3052,600320.SH,600320.SH#E,振华重工,上海,工程机械,20001221
3053,600321.SH,600321.SH#E,正源股份,四川,其他建材,20010524
3054,600322.SH,600322.SH#E,天房发展,天津,区域地产,20010910
3055,600323.SH,600323.SH#E,瀚蓝环境,广东,环境保护,20001225
3056,600325.SH,600325.SH#E,华发股份,广东,区域地产,20040225
3057,600326.SH,600326.SH#E,西藏天路,西藏,水泥,20010116
3058,600327.SH,600327.SH#E,大东方,江苏,医疗保健,20020625
3059,600328.SH,600328.SH#E,中盐化工,内蒙,化工原料,20001222
3060,600329.SH,600329.SH#E,达仁堂,天津,中成药,20010606
3061,600330.SH,600330.SH#E,天通股份,浙江,专用机械,20010118
3062,600331.SH,600331.SH#E,宏达股份,四川,农药化肥,20011220
3063,600332.SH,600332.SH#E,白云山,广东,中成药,20010206
3064,600333.SH,600333.SH#E,长春燃气,吉林,供气供热,20001211
3065,600335.SH,600335.SH#E,国机汽车,天津,汽车服务,20010305
3066,600336.SH,600336.SH#E,澳柯玛,山东,家用电器,20001229
3067,600337.SH,600337.SH#E,美克家居,江西,家居用品,20001127
3068,600338.SH,600338.SH#E,西藏珠峰,西藏,铅锌,20001227
3069,600339.SH,600339.SH#E,中油工程,新疆,石油加工,20001225
3070,600340.SH,600340.SH#E,华夏幸福,河北,区域地产,20031230
3071,600343.SH,600343.SH#E,航天动力,陕西,航空,20030408
3072,600345.SH,600345.SH#E,长江通信,湖北,通信设备,20001222
3073,600346.SH,600346.SH#E,恒力石化,辽宁,石油加工,20010820
3074,600348.SH,600348.SH#E,华阳股份,山西,煤炭开采,20030821
3075,600350.SH,600350.SH#E,山东高速,山东,路桥,20020318
3076,600351.SH,600351.SH#E,亚宝药业,山西,中成药,20020926
3077,600352.SH,600352.SH#E,浙江龙盛,浙江,染料涂料,20030801
3078,600353.SH,600353.SH#E,旭光电子,四川,元器件,20021120
3079,600354.SH,600354.SH#E,敦煌种业,甘肃,种植业,20040115
3080,600355.SH,600355.SH#E,精伦电子,湖北,专用机械,20020613
3081,600356.SH,600356.SH#E,恒丰纸业,黑龙江,造纸,20010419
3082,600358.SH,600358.SH#E,国旅联合,江西,旅游服务,20000922
3083,600359.SH,600359.SH#E,新农开发,新疆,种植业,19990429
3084,600360.SH,600360.SH#E,华微电子,吉林,半导体,20010316
3085,600361.SH,600361.SH#E,创新新材,北京,铝,20011129
3086,600362.SH,600362.SH#E,江西铜业,江西,铜,20020111
3087,600363.SH,600363.SH#E,联创光电,江西,元器件,20010329
3088,600365.SH,600365.SH#E,ST通葡,吉林,互联网,20010115
3089,600366.SH,600366.SH#E,宁波韵升,浙江,矿物制品,20001030
3090,600367.SH,600367.SH#E,红星发展,贵州,化工原料,20010320
3091,600368.SH,600368.SH#E,五洲交通,广西,路桥,20001221
3092,600369.SH,600369.SH#E,西南证券,重庆,证券,20010109
3093,600370.SH,600370.SH#E,三房巷,江苏,化工原料,20030306
3094,600371.SH,600371.SH#E,万向德农,黑龙江,种植业,20020916
3095,600372.SH,600372.SH#E,中航电子,北京,航空,20010706
3096,600373.SH,600373.SH#E,中文传媒,江西,出版业,20020304
3097,600375.SH,600375.SH#E,汉马科技,安徽,汽车整车,20030401
3098,600376.SH,600376.SH#E,首开股份,北京,区域地产,20010312
3099,600377.SH,600377.SH#E,宁沪高速,江苏,路桥,20010116
3100,600378.SH,600378.SH#E,昊华科技,四川,化工原料,20010111
3101,600379.SH,600379.SH#E,宝光股份,陕西,电气设备,20020116
3102,600380.SH,600380.SH#E,健康元,深圳,化学制药,20010608
3103,600381.SH,600381.SH#E,青海春天,青海,医疗保健,20010508
3104,600382.SH,600382.SH#E,广东明珠,广东,普钢,20010118
3105,600383.SH,600383.SH#E,金地集团,深圳,全国地产,20010412
3106,600386.SH,600386.SH#E,北巴传媒,北京,汽车服务,20010216
3107,600387.SH,600387.SH#E,ST海越,浙江,石油贸易,20040218
3108,600388.SH,600388.SH#E,ST龙净,福建,环境保护,20001229
3109,600389.SH,600389.SH#E,江山股份,江苏,农药化肥,20010110
3110,600390.SH,600390.SH#E,五矿资本,湖南,多元金融,20010115
3111,600391.SH,600391.SH#E,航发科技,四川,航空,20011212
3112,600392.SH,600392.SH#E,盛和资源,四川,小金属,20030529
3113,600393.SH,600393.SH#E,ST粤泰,广东,全国地产,20010319
3114,600395.SH,600395.SH#E,盘江股份,贵州,煤炭开采,20010531
3115,600396.SH,600396.SH#E,*ST金山,辽宁,火力发电,20010328
3116,600397.SH,600397.SH#E,安源煤业,江西,煤炭开采,20020702
3117,600398.SH,600398.SH#E,海澜之家,江苏,服饰,20001228
3118,600399.SH,600399.SH#E,抚顺特钢,辽宁,特种钢,20001229
3119,600400.SH,600400.SH#E,红豆股份,江苏,服饰,20010108
3120,600403.SH,600403.SH#E,大有能源,河南,煤炭开采,20031009
3121,600405.SH,600405.SH#E,动力源,北京,电气设备,20040401
3122,600406.SH,600406.SH#E,国电南瑞,江苏,电气设备,20031016
3123,600408.SH,600408.SH#E,安泰集团,山西,焦炭加工,20030212
3124,600409.SH,600409.SH#E,三友化工,河北,化纤,20030618
3125,600410.SH,600410.SH#E,华胜天成,北京,软件服务,20040427
3126,600415.SH,600415.SH#E,小商品城,浙江,商品城,20020509
3127,600416.SH,600416.SH#E,湘电股份,湖南,电气设备,20020718
3128,600418.SH,600418.SH#E,江淮汽车,安徽,汽车整车,20010824
3129,600419.SH,600419.SH#E,天润乳业,新疆,乳制品,20010628
3130,600420.SH,600420.SH#E,国药现代,上海,化学制药,20040616
3131,600421.SH,600421.SH#E,华嵘控股,湖北,专用机械,20040607
3132,600422.SH,600422.SH#E,昆药集团,云南,中成药,20001206
3133,600423.SH,600423.SH#E,柳化股份,广西,农药化肥,20030717
3134,600425.SH,600425.SH#E,青松建化,新疆,水泥,20030724
3135,600426.SH,600426.SH#E,华鲁恒升,山东,农药化肥,20020620
3136,600428.SH,600428.SH#E,中远海特,广东,水运,20020418
3137,600429.SH,600429.SH#E,三元股份,北京,乳制品,20030915
3138,600433.SH,600433.SH#E,冠豪高新,广东,造纸,20030619
3139,600435.SH,600435.SH#E,北方导航,北京,专用机械,20030704
3140,600436.SH,600436.SH#E,片仔癀,福建,中成药,20030616
3141,600438.SH,600438.SH#E,通威股份,四川,电气设备,20040302
3142,600439.SH,600439.SH#E,瑞贝卡,河南,服饰,20030710
3143,600444.SH,600444.SH#E,国机通用,安徽,专用机械,20040219
3144,600446.SH,600446.SH#E,金证股份,深圳,软件服务,20031224
3145,600448.SH,600448.SH#E,华纺股份,山东,纺织,20010903
3146,600449.SH,600449.SH#E,宁夏建材,宁夏,水泥,20030829
3147,600452.SH,600452.SH#E,涪陵电力,重庆,水力发电,20040303
3148,600455.SH,600455.SH#E,博通股份,陕西,文教休闲,20040329
3149,600456.SH,600456.SH#E,宝钛股份,陕西,小金属,20020412
3150,600458.SH,600458.SH#E,时代新材,湖南,塑料,20021219
3151,600459.SH,600459.SH#E,贵研铂业,云南,小金属,20030516
3152,600460.SH,600460.SH#E,士兰微,浙江,半导体,20030311
3153,600461.SH,600461.SH#E,洪城环境,江西,水务,20040601
3154,600462.SH,600462.SH#E,ST九有,湖北,广告包装,20030903
3155,600463.SH,600463.SH#E,空港股份,北京,园区开发,20040318
3156,600467.SH,600467.SH#E,好当家,山东,渔业,20040405
3157,600468.SH,600468.SH#E,百利电气,天津,电气设备,20010615
3158,600469.SH,600469.SH#E,风神股份,河南,汽车配件,20031021
3159,600470.SH,600470.SH#E,六国化工,安徽,农药化肥,20040305
3160,600475.SH,600475.SH#E,华光环能,江苏,环境保护,20030721
3161,600476.SH,600476.SH#E,湘邮科技,湖南,软件服务,20031210
3162,600477.SH,600477.SH#E,杭萧钢构,浙江,钢加工,20031110
3163,600478.SH,600478.SH#E,科力远,湖南,电气设备,20030918
3164,600479.SH,600479.SH#E,千金药业,湖南,中成药,20040312
3165,600480.SH,600480.SH#E,凌云股份,河北,汽车配件,20030815
3166,600481.SH,600481.SH#E,双良节能,江苏,电气设备,20030422
3167,600482.SH,600482.SH#E,中国动力,河北,船舶,20040714
3168,600483.SH,600483.SH#E,福能股份,福建,火力发电,20040531
3169,600486.SH,600486.SH#E,扬农化工,江苏,农药化肥,20020425
3170,600487.SH,600487.SH#E,亨通光电,江苏,通信设备,20030822
3171,600488.SH,600488.SH#E,津药药业,天津,化学制药,20010618
3172,600489.SH,600489.SH#E,中金黄金,北京,黄金,20030814
3173,600490.SH,600490.SH#E,鹏欣资源,上海,铜,20030626
3174,600491.SH,600491.SH#E,龙元建设,浙江,建筑工程,20040524
3175,600493.SH,600493.SH#E,凤竹纺织,福建,纺织,20040421
3176,600495.SH,600495.SH#E,晋西车轴,山西,运输设备,20040526
3177,600496.SH,600496.SH#E,精工钢构,安徽,钢加工,20020605
3178,600497.SH,600497.SH#E,驰宏锌锗,云南,铅锌,20040420
3179,600498.SH,600498.SH#E,烽火通信,湖北,通信设备,20010823
3180,600499.SH,600499.SH#E,科达制造,广东,专用机械,20021010
3181,600500.SH,600500.SH#E,中化国际,上海,塑料,20000301
3182,600501.SH,600501.SH#E,航天晨光,江苏,汽车配件,20010615
3183,600502.SH,600502.SH#E,安徽建工,安徽,建筑工程,20030415
3184,600503.SH,600503.SH#E,华丽家族,上海,区域地产,20020709
3185,600505.SH,600505.SH#E,西昌电力,四川,水力发电,20020530
3186,600506.SH,600506.SH#E,统一股份,新疆,化工原料,20011226
3187,600507.SH,600507.SH#E,方大特钢,江西,特种钢,20030930
3188,600508.SH,600508.SH#E,上海能源,上海,煤炭开采,20010829
3189,600509.SH,600509.SH#E,天富能源,新疆,火力发电,20020228
3190,600510.SH,600510.SH#E,黑牡丹,江苏,全国地产,20020618
3191,600511.SH,600511.SH#E,国药股份,北京,医药商业,20021127
3192,600512.SH,600512.SH#E,腾达建设,浙江,建筑工程,20021226
3193,600513.SH,600513.SH#E,联环药业,江苏,化学制药,20030319
3194,600515.SH,600515.SH#E,海南机场,海南,机场,20020806
3195,600516.SH,600516.SH#E,方大炭素,甘肃,矿物制品,20020830
3196,600517.SH,600517.SH#E,国网英大,上海,多元金融,20031010
3197,600518.SH,600518.SH#E,ST康美,广东,中成药,20010319
3198,600519.SH,600519.SH#E,贵州茅台,贵州,白酒,20010827
3199,600520.SH,600520.SH#E,文一科技,安徽,半导体,20020108
3200,600521.SH,600521.SH#E,华海药业,浙江,化学制药,20030304
3201,600522.SH,600522.SH#E,中天科技,江苏,通信设备,20021024
3202,600523.SH,600523.SH#E,贵航股份,贵州,汽车配件,20011227
3203,600525.SH,600525.SH#E,长园集团,深圳,电气设备,20021202
3204,600526.SH,600526.SH#E,菲达环保,浙江,环境保护,20020722
3205,600527.SH,600527.SH#E,江南高纤,江苏,化纤,20031127
3206,600528.SH,600528.SH#E,中铁工业,北京,运输设备,20010528
3207,600529.SH,600529.SH#E,山东药玻,山东,医疗保健,20020603
3208,600530.SH,600530.SH#E,交大昂立,上海,医疗保健,20010702
3209,600531.SH,600531.SH#E,豫光金铅,河南,铅锌,20020730
3210,600532.SH,600532.SH#E,退未来,,,20021031
3211,600533.SH,600533.SH#E,栖霞建设,江苏,区域地产,20020328
3212,600535.SH,600535.SH#E,天士力,天津,中成药,20020823
3213,600536.SH,600536.SH#E,中国软件,北京,软件服务,20020517
3214,600537.SH,600537.SH#E,亿晶光电,浙江,电气设备,20030123
3215,600538.SH,600538.SH#E,国发股份,广西,医药商业,20030114
3216,600539.SH,600539.SH#E,狮头股份,山西,互联网,20010824
3217,600540.SH,600540.SH#E,新赛股份,新疆,种植业,20040107
3218,600543.SH,600543.SH#E,*ST莫高,甘肃,红黄酒,20040324
3219,600545.SH,600545.SH#E,卓郎智能,新疆,纺织机械,20031203
3220,600546.SH,600546.SH#E,山煤国际,山西,煤炭开采,20030731
3221,600547.SH,600547.SH#E,山东黄金,山东,黄金,20030828
3222,600548.SH,600548.SH#E,深高速,深圳,路桥,20011225
3223,600549.SH,600549.SH#E,厦门钨业,福建,小金属,20021107
3224,600550.SH,600550.SH#E,保变电气,河北,电气设备,20010228
3225,600551.SH,600551.SH#E,时代出版,安徽,出版业,20020905
3226,600552.SH,600552.SH#E,凯盛科技,安徽,元器件,20021108
3227,600556.SH,600556.SH#E,天下秀,广西,互联网,20010807
3228,600557.SH,600557.SH#E,康缘药业,江苏,中成药,20020918
3229,600558.SH,600558.SH#E,大西洋,四川,钢加工,20010227
3230,600559.SH,600559.SH#E,老白干酒,河北,白酒,20021029
3231,600560.SH,600560.SH#E,金自天正,北京,电气设备,20020919
3232,600561.SH,600561.SH#E,江西长运,江西,公共交通,20020716
3233,600562.SH,600562.SH#E,国睿科技,江苏,通信设备,20030128
3234,600563.SH,600563.SH#E,法拉电子,福建,元器件,20021210
3235,600565.SH,600565.SH#E,迪马股份,重庆,全国地产,20020723
3236,600566.SH,600566.SH#E,济川药业,湖北,中成药,20010822
3237,600567.SH,600567.SH#E,山鹰国际,安徽,造纸,20011218
3238,600568.SH,600568.SH#E,ST中珠,湖北,医疗保健,20010518
3239,600569.SH,600569.SH#E,安阳钢铁,河南,普钢,20010820
3240,600570.SH,600570.SH#E,恒生电子,浙江,软件服务,20031216
3241,600571.SH,600571.SH#E,信雅达,浙江,软件服务,20021101
3242,600572.SH,600572.SH#E,康恩贝,浙江,中成药,20040412
3243,600573.SH,600573.SH#E,惠泉啤酒,福建,啤酒,20030226
3244,600575.SH,600575.SH#E,淮河能源,安徽,铁路,20030328
3245,600576.SH,600576.SH#E,祥源文旅,浙江,影视音像,20030220
3246,600577.SH,600577.SH#E,精达股份,安徽,电气设备,20020911
3247,600578.SH,600578.SH#E,京能电力,北京,火力发电,20020510
3248,600579.SH,600579.SH#E,克劳斯,山东,化工机械,20020809
3249,600580.SH,600580.SH#E,卧龙电驱,浙江,电气设备,20020606
3250,600581.SH,600581.SH#E,八一钢铁,新疆,普钢,20020816
3251,600582.SH,600582.SH#E,天地科技,北京,工程机械,20020515
3252,600583.SH,600583.SH#E,海油工程,天津,石油开采,20020205
3253,600584.SH,600584.SH#E,长电科技,江苏,半导体,20030603
3254,600585.SH,600585.SH#E,海螺水泥,安徽,水泥,20020207
3255,600586.SH,600586.SH#E,金晶科技,山东,玻璃,20020815
3256,600587.SH,600587.SH#E,新华医疗,山东,医疗保健,20020927
3257,600588.SH,600588.SH#E,用友网络,北京,软件服务,20010518
3258,600589.SH,600589.SH#E,*ST榕泰,广东,软件服务,20010612
3259,600590.SH,600590.SH#E,泰豪科技,江西,电气设备,20020703
3260,600592.SH,600592.SH#E,龙溪股份,福建,机械基件,20020805
3261,600593.SH,600593.SH#E,大连圣亚,辽宁,旅游景点,20020711
3262,600594.SH,600594.SH#E,益佰制药,贵州,中成药,20040323
3263,600595.SH,600595.SH#E,中孚实业,河南,铝,20020626
3264,600596.SH,600596.SH#E,新安股份,浙江,化工原料,20010906
3265,600597.SH,600597.SH#E,光明乳业,上海,乳制品,20020828
3266,600598.SH,600598.SH#E,北大荒,黑龙江,种植业,20020329
3267,600599.SH,600599.SH#E,ST熊猫,湖南,化工原料,20010828
3268,600600.SH,600600.SH#E,青岛啤酒,山东,啤酒,19930827
3269,600601.SH,600601.SH#E,*ST方科,上海,元器件,19901219
3270,600602.SH,600602.SH#E,云赛智联,上海,软件服务,19901219
3271,600603.SH,600603.SH#E,广汇物流,四川,区域地产,19920113
3272,600604.SH,600604.SH#E,市北高新,上海,园区开发,19920327
3273,600605.SH,600605.SH#E,汇通能源,上海,房产服务,19920327
3274,600606.SH,600606.SH#E,绿地控股,上海,建筑工程,19920327
3275,600608.SH,600608.SH#E,ST沪科,上海,商贸代理,19920327
3276,600609.SH,600609.SH#E,金杯汽车,辽宁,汽车配件,19920724
3277,600610.SH,600610.SH#E,中毅达,贵州,化工原料,19920805
3278,600611.SH,600611.SH#E,大众交通,上海,公共交通,19920807
3279,600612.SH,600612.SH#E,老凤祥,上海,服饰,19920814
3280,600613.SH,600613.SH#E,神奇制药,上海,中成药,19920820
3281,600615.SH,600615.SH#E,丰华股份,重庆,小金属,19920910
3282,600616.SH,600616.SH#E,金枫酒业,上海,红黄酒,19920929
3283,600617.SH,600617.SH#E,国新能源,山西,供气供热,19921013
3284,600618.SH,600618.SH#E,氯碱化工,上海,化工原料,19921113
3285,600619.SH,600619.SH#E,海立股份,上海,家用电器,19921116
3286,600620.SH,600620.SH#E,天宸股份,上海,综合类,19921117
3287,600621.SH,600621.SH#E,华鑫股份,上海,证券,19921202
3288,600622.SH,600622.SH#E,光大嘉宝,上海,区域地产,19921203
3289,600623.SH,600623.SH#E,华谊集团,上海,化工原料,19921204
3290,600624.SH,600624.SH#E,复旦复华,上海,化学制药,19930105
3291,600626.SH,600626.SH#E,申达股份,上海,汽车配件,19930107
3292,600628.SH,600628.SH#E,新世界,上海,百货,19930119
3293,600629.SH,600629.SH#E,华建集团,上海,建筑工程,19930209
3294,600630.SH,600630.SH#E,龙头股份,上海,服饰,19930209
3295,600633.SH,600633.SH#E,浙数文化,浙江,互联网,19930304
3296,600635.SH,600635.SH#E,大众公用,上海,供气供热,19930304
3297,600636.SH,600636.SH#E,国新文化,上海,文教休闲,19930316
3298,600637.SH,600637.SH#E,东方明珠,上海,影视音像,19930316
3299,600638.SH,600638.SH#E,新黄浦,上海,区域地产,19930326
3300,600639.SH,600639.SH#E,浦东金桥,上海,园区开发,19930326
3301,600640.SH,600640.SH#E,国脉文化,上海,影视音像,19930407
3302,600641.SH,600641.SH#E,万业企业,上海,区域地产,19930407
3303,600642.SH,600642.SH#E,申能股份,上海,火力发电,19930416
3304,600643.SH,600643.SH#E,爱建集团,上海,多元金融,19930426
3305,600644.SH,600644.SH#E,乐山电力,四川,水力发电,19930426
3306,600645.SH,600645.SH#E,中源协和,天津,生物制药,19930504
3307,600647.SH,600647.SH#E,*ST同达,上海,综合类,19930504
3308,600648.SH,600648.SH#E,外高桥,上海,园区开发,19930504
3309,600649.SH,600649.SH#E,城投控股,上海,区域地产,19930518
3310,600650.SH,600650.SH#E,锦江在线,上海,公共交通,19930607
3311,600651.SH,600651.SH#E,飞乐音响,上海,电器仪表,19901219
3312,600653.SH,600653.SH#E,申华控股,辽宁,汽车服务,19901219
3313,600654.SH,600654.SH#E,*ST中安,湖北,综合类,19901219
3314,600655.SH,600655.SH#E,豫园股份,上海,百货,19920902
3315,600657.SH,600657.SH#E,信达地产,北京,全国地产,19930524
3316,600658.SH,600658.SH#E,电子城,北京,园区开发,19930524
3317,600660.SH,600660.SH#E,福耀玻璃,福建,汽车配件,19930610
3318,600661.SH,600661.SH#E,昂立教育,上海,文教休闲,19930614
3319,600662.SH,600662.SH#E,外服控股,上海,文教休闲,19930614
3320,600663.SH,600663.SH#E,陆家嘴,上海,园区开发,19930628
3321,600664.SH,600664.SH#E,哈药股份,黑龙江,化学制药,19930629
3322,600665.SH,600665.SH#E,天地源,陕西,全国地产,19930709
3323,600666.SH,600666.SH#E,*ST瑞德,黑龙江,元器件,19930712
3324,600667.SH,600667.SH#E,太极实业,江苏,半导体,19930728
3325,600668.SH,600668.SH#E,尖峰集团,浙江,水泥,19930728
3326,600671.SH,600671.SH#E,*ST目药,浙江,中成药,19930823
3327,600673.SH,600673.SH#E,东阳光,广东,铝,19930917
3328,600674.SH,600674.SH#E,川投能源,四川,水力发电,19930924
3329,600675.SH,600675.SH#E,中华企业,上海,区域地产,19930924
3330,600676.SH,600676.SH#E,交运股份,上海,汽车配件,19930928
3331,600678.SH,600678.SH#E,四川金顶,四川,水泥,19931008
